ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
3087,4283028,Active,444538,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,43 Avenue,N,Francis Lewis Boulevard,201 Street,40.7580282315275,-73.7829903970717,"1,044,370.16583672","215,521.301290557",POINT (-73.782990397072 40.758028231528)
9533,1443165,Active,103370,3HR Com Mon-Fri 0700-1500 /2HR Pas Sat 0800-1500,,On Street,Manhattan,East 36 Street,S,3 Avenue,2 Avenue,40.746471342088,-73.9760540580348,"990,885.122216478","211,237.19010815",POINT (-73.976054058035 40.746471342088)
11108,1433750,Active,106228,3HR Com Mon-Fri 1000-1600,,On Street,Manhattan,Park Avenue,W,East 52 Street,East 51 Street,40.7581452535666,-73.9735022488118,"991,590.910174966","215,490.576942563",POINT (-73.973502248812 40.758145253567)
3509,4293069,Active,419794,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Liberty Avenue,N,121 Street,120 Street,40.6868057737375,-73.8228839665837,"1,033,370.56644489","189,547.953302979",POINT (-73.822883966584 40.686805773738)
5226,3153045,Active,307601,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Foster Avenue,N,Rugby Road,Argyle Road,40.633438446738,-73.9645562176372,"994,087.693239138","170,057.073977724",POINT (-73.964556217637 40.633438446738)
11694,1083065,Active,110850,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,Broadway,E,West 80 Street,West 81 Street,40.784814307005,-73.9790507266435,"990,051.441797227","225,206.586381897",POINT (-73.979050726643 40.784814307005)
2140,4081878,Active,438329,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Edgerton Boulevard,W,Wexford Terrace,Hillside Avenue,40.7128296651125,-73.7856518466338,"1,043,673.13639089","199,052.274845481",POINT (-73.785651846634 40.712829665113)
12150,2013158,Active,215346,2 HR Pas Sat 0800-1900,,On Street,Bronx,East Fordham Road,S,Elm Place,Marion Avenue,40.8617875553915,-73.8932925401793,"1,013,766.12140189","253,268.0243534",POINT (-73.893292540179 40.861787555392)
3558,4293027,Active,410702,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Liberty Avenue,S,117 Street,118 Street,40.6859211313976,-73.8254468014502,"1,032,660.44450556","189,224.226260141",POINT (-73.82544680145 40.685921131398)
946,1038137,Active,111258,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Amsterdam Avenue,W,West 98 Street,West 99 Street,40.795621964669,-73.9693480099587,"992,737.018447056","229,144.979095638",POINT (-73.969348009959 40.795621964669)
7221,2063043,Active,221321,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Westchester Avenue,N,Glebe Avenue,Castle Hill Avenue,40.8343965931194,-73.8506368329188,"1,025,582.03149706","243,305.719474897",POINT (-73.850636832919 40.834396593119)
13769,3723003,Active,342831,5HR Pas Mon-Sat 0700-2400,Brighton Beach,Off Street,Brooklyn,Brightwater Court,S,Brighton 2 Street,Brighton 4 Street,40.5751685978407,-73.9637252240908,"994,327.133048967","148,827.961580396",POINT (-73.963725224091 40.575168597841)
7279,2203001,Active,219823,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,Westchester Avenue,N,Leland Avenue,Thieriot Avenue,40.8326085157531,-73.8641629731139,"1,021,840.06818047","242,648.164359555",POINT (-73.864162973114 40.832608515753)
3065,4283015,Active,435124,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Burling Street,E,45 Avenue,Delaware Avenue,40.7550493388588,-73.8173333458936,"1,034,858.10119948","214,414.290709317",POINT (-73.817333345894 40.755049338859)
2116,4081901,Active,409522,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,89 Avenue,S,148 Street,Sutphin Boulevard,40.7039563181525,-73.8081211889022,"1,037,451.11569847","195,805.011326894",POINT (-73.808121188902 40.703956318153)
15293,1193091,Active,103461,3HR Com Mon-Sat 0800-1900,,On Street,Manhattan,East 62 Street,S,Park Avenue,Lexington Avenue,40.7645278240073,-73.9679283133445,"993,134.256169632","217,816.472881317",POINT (-73.967928313344 40.764527824007)
6217,3483033,Active,309494,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,McDonald Avenue,E,Kings Highway,Woodside Avenue,40.6045360598548,-73.9720778146714,"992,003.372932717","159,526.419186056",POINT (-73.972077814671 40.604536059855)
14078,3123170,Active,302338,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,8 Avenue,W,41 Street,42 Street,40.6459263396228,-73.9988073690311,"984,580.961924553","174,604.764029309",POINT (-73.998807369031 40.645926339623)
8484,1473017,Active,101392,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,Broadway,W,East 8 Street,Waverly Place,40.7298891139412,-73.9930917158676,"986,164.675948724","205,194.928898722",POINT (-73.993091715868 40.729889113941)
7356,2103002,Active,212084,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,West Burnside Avenue,S,Grand Avenue,Davidson Avenue,40.8537433223101,-73.9089057641235,"1,009,450.43055822","250,332.326156557",POINT (-73.908905764123 40.85374332231)
12972,4243107,Active,404445,2 HR Pas Mon-Sat 0900-1600,,On Street,Queens,Hillside Avenue,S,Francis Lewis Boulevard,207 Street,40.7212821496748,-73.7589339596191,"1,051,071.56877246","202,151.015695229",POINT (-73.758933959619 40.721282149675)
12377,2243028,Active,209020,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Netherland Avenue,E,West 235 Street,West 236 Street,40.8860281915691,-73.9108020121282,"1,008,913.87257622","262,094.426319972",POINT (-73.910802012128 40.886028191569)
9988,1443541,Active,105173,1HR Com Mon-Fri 0700-1900,,On Street,Manhattan,East 26 Street,N,5 Avenue,Madison Avenue,40.7428950440175,-73.9867759572312,"987,914.41424714","209,933.600195646",POINT (-73.986775957231 40.742895044018)
7632,5013020,Active,510632,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,Port Richmond Avenue,W,Harrison Avenue,Castleton Avenue,40.6363125948268,-74.134666031755,"946,874.035041973","171,130.942892984",POINT (-74.134666031755 40.636312594827)
3200,4221272,Active,464590,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,40 Road,S,Warren Street,Junction Boulevard,40.7486249219907,-73.8694304725891,"1,020,428.00702822","212,047.864339814",POINT (-73.869430472589 40.748624921991)
1924,2013040,Active,211138,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Morris Avenue,E,East Fordham Road,East 190 Street,40.8630970343404,-73.8993187901033,"1,012,098.6657473","253,743.144794226",POINT (-73.899318790103 40.86309703434)
391,1109649,Active,114210,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Adam C Powell Jr. Boulevard,W,West 146 Street,West 145 Street,40.8220335397187,-73.9389925676124,"1,001,135.22507581","238,772.048096061",POINT (-73.938992567612 40.822033539719)
14557,1443810,Active,105252,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,East 24 Street,N,3 Avenue,2 Avenue,40.7394208700614,-73.9823696547303,"989,135.666069716","208,668.063356638",POINT (-73.98236965473 40.739420870061)
8541,4451797,Active,403587,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,99 Street,E,63 Drive,63 Road,40.7322979929947,-73.8568464694022,"1,023,924.48166256","206,104.901816308",POINT (-73.856846469402 40.732297992995)
5668,3103013,Active,315002,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,18 Avenue,E,67 Street,66 Street,40.6181899369414,-73.9910213969398,"986,742.649530306","164,499.774068728",POINT (-73.99102139694 40.618189936941)
15179,1243134,Retired,104591,2HR Pas Mon-Sat 1000-1900,,On Street,Manhattan,Bowery,E,Stanton Street,East Houston Street,40.7236307505971,-73.9926364965371,"986,291.034619883","202,914.823222727",POINT (-73.992636496537 40.723630750597)
1023,4122403,Active,404062,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,79 Street,E,Roosevelt Avenue,37 Avenue,40.7491755218318,-73.886992755297,"1,015,561.62043555","212,241.699910149",POINT (-73.886992755297 40.749175521832)
472,1264911,Active,111230,2HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,1 Avenue,W,East 88 Street,East 89 Street,40.7785815802495,-73.948278323065,"998,574.524160475","222,939.327793062",POINT (-73.948278323065 40.77858158025)
5829,3249898,Active,327876,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Prospect Place,N,Flatbush Avenue,6 Avenue,40.6789081659972,-73.974117268991,"991,429.055511802","186,622.027396306",POINT (-73.974117268991 40.678908165997)
14015,3193113,Active,320653,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,W,Thomas S. Boyland Avenue,MacDonough Street,40.684799354315,-73.9139456965176,"1,008,116.64516805","188,779.020129561",POINT (-73.913945696518 40.684799354315)
328,4072168,Active,420536,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,38 Street,W,35 Avenue,36 Avenue,40.7551403061145,-73.9232624195259,"1,005,510.25832047","214,403.978722066",POINT (-73.923262419526 40.755140306115)
2539,4173046,Active,465682,2HR Pas Mon-Sat 0830-1900,,On Street,Queens,Queens Boulevard,S,67 Drive,68 Drive,40.7253594476829,-73.8511460925156,"1,025,508.61464913","203,579.610607058",POINT (-73.851146092516 40.725359447683)
2992,4283103,Active,460548,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Depot Road,S,Northern Boulevard,165 Street,40.7619076404544,-73.8031759892293,"1,038,774.79973088","216,921.483857647",POINT (-73.803175989229 40.761907640454)
10059,1443618,Active,106929,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,Park Avenue South,E,East 29 Street,East 30 Street,40.7442358538721,-73.9832672444196,"988,886.593733221","210,422.266213059",POINT (-73.98326724442 40.744235853872)
8261,1403063,Inactive,104706,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,West 49 Street,S,8 Avenue,9 Avenue,40.7624895878376,-73.9886482893792,"987,394.661349639","217,072.453700066",POINT (-73.988648289379 40.762489587838)
7092,2173058,Active,219844,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Starling Avenue,S,Odell Street,Purdy Street,40.8361358395098,-73.853698612807,"1,024,733.71298373","243,937.960664481",POINT (-73.853698612807 40.83613583951)
3244,4033047,Active,418634,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Union Hall Street,W,Jamaica Avenue,Archer Avenue,40.7033280696847,-73.7973789457523,"1,040,430.07890064","195,582.829028472",POINT (-73.797378945752 40.703328069685)
4304,3063148,Active,315290,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 22 Street,W,Avenue U,Avenue T,40.5997994399501,-73.9495406410792,"998,262.440795138","157,803.546975642",POINT (-73.949540641079 40.59979943995)
4625,3183063,Inactive,312875,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Smith Street,W,Baltic Street,Warren Street,40.6851935408743,-73.991568731472,"986,588.348329723","188,911.023146391",POINT (-73.991568731472 40.685193540874)
3890,4353044,Active,464875,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,69 Street,E,Grand Avenue,55 Avenue,40.7266327881462,-73.8953049643293,"1,013,268.32220064","204,025.813782901",POINT (-73.895304964329 40.726632788146)
14954,4523031,Active,405547,2 HR Pas Mon-Sat 0900-2200,,On Street,Queens,73 Avenue,N,Trotting Course Lane,Woodhaven Boulevard,40.7105205927972,-73.8586131549079,"1,023,447.65781306","198,169.939995974",POINT (-73.858613154908 40.710520592797)
12687,3083042,Active,323941,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Brighton 7 Street,E,Brighton Beach  Avenue,Brighton 8 Street,40.5780782833764,-73.9606380638634,"995,184.269786134","149,888.402372897",POINT (-73.960638063863 40.578078283376)
9702,1503035,Active,113988,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,West 125 Street,N,Morningside Avenue,Amsterdam Avenue,40.8126075163166,-73.955450621529,"996,581.823093385","235,335.064484477",POINT (-73.955450621529 40.812607516317)
8749,1023102,Active,101928,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Forsythe Street,E,Grand Street,Hester Street,40.7172113641827,-73.9933680781393,"986,088.430038214","200,576.0273754",POINT (-73.993368078139 40.717211364183)
5976,3283020,Active,333191,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,Lee Avenue,W,Ross Street,Rodney Street,40.7054928033034,-73.9597691835101,"995,404.314621642","196,309.092667803",POINT (-73.95976918351 40.705492803303)
845,1218203,Active,112811,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,Broadway,W,West 101 Street,West 100 Street,40.7975737846529,-73.9698685916521,"992,592.633565217","229,856.044930726",POINT (-73.969868591652 40.797573784653)
2493,4173072,Active,462800,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Queens Boulevard,N,67 Avenue,99 Street,40.7273730143497,-73.8541171390729,"1,024,683.89320147","204,311.828958899",POINT (-73.854117139073 40.72737301435)
1692,3091471,Active,320209,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,88 Street,N,4 Avenue,5 Avenue,40.6204755253861,-74.0274358706805,"976,633.484709308","165,333.539133474",POINT (-74.02743587068 40.620475525386)
7463,5043030,Active,509318,2 HR Pas Mon-Sat 0900-1800,,On Street,Staten Island,Pelton Avenue,W,Castleton Avenue,Forest Avenue,40.6302437084954,-74.1092916685129,"953,913.81525372","168,910.079552561",POINT (-74.109291668513 40.630243708495)
8239,1403020,Active,101770,3HR Com Mon-Fri 0900-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,West 57 Street,N,8 Avenue,9 Avenue,40.7675870568368,-73.9847174650026,"988,483.257925719","218,929.79545781",POINT (-73.984717465003 40.767587056837)
13595,4053042,Retired,404570,2HR Pas Mon-Sat 0900-1900,,On Street,Queens,69 Road,W,Queens Boulevard,Gerard  Place,40.7221273880971,-73.8476527487407,"1,026,478.92996572","202,403.737958804",POINT (-73.847652748741 40.722127388097)
5060,3113007,Active,313384,2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,,On Street,Brooklyn,13 Avenue,W,43 Street,44 Street,40.6380357185058,-73.989084861863,"987,279.371553972","171,730.182508141",POINT (-73.989084861863 40.638035718506)
394,1109646,Active,109930,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Adam C Powell Jr. Boulevard,E,West 138 Street,West 139 Street,40.8174702800493,-73.9419133388039,"1,000,327.93633606","237,108.938561395",POINT (-73.941913338804 40.817470280049)
8890,1113056,Inactive,105767,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Washington Street,E,Morris Street,Battery Place,40.7051739173409,-74.0155189153343,"979,947.236283883","196,190.73266831",POINT (-74.015518915334 40.705173917341)
837,1218211,Active,110412,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,Broadway,W,West 90 Street,West 89 Street,40.7905344335271,-73.9750052595015,"991,171.15051581","227,290.918171227",POINT (-73.975005259501 40.790534433527)
11730,4723011,Active,469259,4HR Pas Mon-Sat 0700-2200,Sunnyside,Off Street,Queens,Queens Boulevard,S,42 Street,43 Street,40.7434573750378,-73.9219204287411,"1,005,885.85271364","210,147.841236979",POINT (-73.921920428741 40.743457375038)
14941,3143012,Active,308989,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,4 Avenue,W,8 Street,9 Street,40.6708722889724,-73.9884691687248,"987,448.675349221","183,693.477479145",POINT (-73.988469168725 40.670872288972)
10620,1453235,Active,106145,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,3 Avenue,E,East 18 Street,East 19 Street,40.7360996309828,-73.9849892981391,"988,409.926051393","207,457.895829484",POINT (-73.984989298139 40.736099630983)
1221,4152078,Inactive,426972,2 HR Pas Mon-Fri 0900-1900,,On Street,Queens,41 Avenue,W,Queens Plaza North,29 Street,40.7504695205866,-73.9367102173786,"1,001,785.75658314","212,699.28298448",POINT (-73.936710217379 40.750469520587)
7460,5043020,Active,507471,2 HR Pas Mon-Sat 0900-1800,,On Street,Staten Island,Forest Avenue,S,Metropolitan Avenue,Sharon Avenue,40.63081040519,-74.1031795579233,"955,610.601558298","169,114.484655559",POINT (-74.103179557923 40.63081040519)
1449,4181660,Active,426786,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,23 Avenue,S,29 Street,31 Street,40.774801313193,-73.91359293827,"1,008,182.13552263","221,569.623839557",POINT (-73.91359293827 40.774801313193)
8366,1433703,Active,101541,3HR Com Mon-Fri 1000-1500 /2HR Pas Sat 0900-1900,,On Street,Manhattan,2 Avenue,E,East 46 Street,East 45 Street,40.7520034173898,-73.9704741174397,"992,430.574834228","213,253.174921304",POINT (-73.97047411744 40.75200341739)
8215,3423030,Active,311851,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,3 Avenue,W,83 Street,84 Street,40.6251433420492,-74.0304657852335,"975,792.936849728","167,034.426151648",POINT (-74.030465785233 40.625143342049)
935,1259659,Active,110766,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Lenox Avenue,E,West 132 Street,West 135 Street,40.8136766678067,-73.9410073588966,"1,000,579.63530771","235,726.957401469",POINT (-73.941007358897 40.813676667807)
1655,3091503,Active,310941,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 Avenue,E,74 Street,73 Street,40.6306065428246,-74.0220959859987,"978,116.829511642","169,024.118694559",POINT (-74.022095985999 40.630606542825)
3025,4283095,Active,441821,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,162 Street,E,Sanford Avenue,Northern Boulevard,40.7616552473761,-73.8037355150451,"1,038,620.00443681","216,829.181220725",POINT (-73.803735515045 40.761655247376)
15327,1208078,Active,114577,1HR Com Mon-Sat 0700-1900,,On Street,Manhattan,3 Avenue,E,East 94 Street,East 95 Street,40.7841801428091,-73.949925212741,"998,117.245547473","224,978.808622226",POINT (-73.949925212741 40.784180142809)
29,4122382,Inactive,402606,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,84 Street,E,37 Avenue,Roosevelt Avenue,40.7480775785411,-73.8820603327511,"1,016,928.81520772","211,843.485811561",POINT (-73.882060332751 40.748077578541)
4127,3063018,Active,320910,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Coney Island Avenue,W,Dunne Court,Avenue Y,40.5897966435637,-73.9606684940196,"995,173.899728134","154,157.690422222",POINT (-73.96066849402 40.589796643564)
5775,3602982,Active,307522,2 HR Pas Mon-Thur 0900-1900 /2 HR Pas Fri 0900-1700,,On Street,Brooklyn,16 Avenue,E,52 Street,51 Street,40.6296324393724,-73.9868701254365,"987,894.505166218","168,668.726360723",POINT (-73.986870125436 40.629632439372)
4029,3043126,Active,305721,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,E,Maple Street,Lincoln Road,40.6606530992052,-73.960573479324,"995,188.670039803","179,972.589579731",POINT (-73.960573479324 40.660653099205)
2035,2162877,Retired,221078,2 HR Pas Mon-Sat 0930-1900,,On Street,Bronx,East Tremont Avenue,E,Randall Avenue,Phillip Avenue,40.8277453906381,-73.8233029775066,"1,033,150.78145139","240,896.523833975",POINT (-73.823302977507 40.827745390638)
14137,3213021,Active,318967,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,St. Johns Place,S,Schenectady Avenue,Utica Avenue,40.6705378561698,-73.9313908843069,"1,003,282.39761873","183,578.876986563",POINT (-73.931390884307 40.67053785617)
8371,1433693,Active,106773,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,2 Avenue,E,East 56 Street,East 55 Street,40.7582878304019,-73.9658917583103,"993,699.292441145","215,543.251705974",POINT (-73.96589175831 40.758287830402)
12939,4493114,Active,404067,2 HR Pas Mon-Sat 0900-2200,,On Street,Queens,65 Drive,S,Woodhaven Boulevard,Fitchett Street,40.7189931655168,-73.863769913128,"1,022,013.21448772","201,254.486976475",POINT (-73.863769913128 40.718993165517)
9536,1443168,Active,103368,3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0800-1900,,On Street,Manhattan,East 35 Street,N,2 Avenue,Queens Midtown Tunnel,40.7459793953431,-73.9765130004569,"990,758.003048137","211,057.923734397",POINT (-73.976513000457 40.745979395343)
9711,5053006,Active,520978,6HR Pas Mon-Sat 0800-2000,,On Street,Staten Island,Seaview Avenue,E,Fr. Capadono Boulevard,Simpson Street,40.5850893319704,-74.0888092147566,"959,582.467302218","152,452.750262558",POINT (-74.088809214757 40.58508933197)
5396,3193045,Active,302369,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,E,Park Street,Ellery Street,40.6993912598579,-73.9394070105168,"1,001,051.42635889","194,089.367776558",POINT (-73.939407010517 40.699391259858)
4827,3403063,Active,333028,2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,,On Street,Brooklyn,Nostrand Avenue,W,Lincoln Place,Eastern Parkway,40.670433930975,-73.9505210931219,"997,975.635922551","183,537.437108815",POINT (-73.950521093122 40.670433930975)
9389,1443011,Active,104400,3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 39 Street,N,Broadway,7 Avenue,40.7539331677953,-73.9877108224102,"987,654.796656132","213,955.105604067",POINT (-73.98771082241 40.753933167795)
6260,3249910,Retired,336665,2HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,7 Avenue,E,Sterling Place,Park Place,40.6775159111093,-73.9733095981108,"991,653.232556894","186,114.856166556",POINT (-73.973309598111 40.677515911109)
